match_id,date,home_team_name,away_team_name,competition_name,actual_result,BaselinePlatt_away,BaselinePlatt_draw,BaselinePlatt_home,TempScalingon raw_away,TempScalingon raw_draw,TempScalingon raw_home,VectorScalingon raw_away,VectorScalingon raw_draw,VectorScalingon raw_home,Isotonic-OVRon platt_away,Isotonic-OVRon platt_draw,Isotonic-OVRon platt_home,Temp_plus_DrawCal0.30_away,Temp_plus_DrawCal0.30_draw,Temp_plus_DrawCal0.30_home,Iso_plus_DrawCal0.30_away,Iso_plus_DrawCal0.30_draw,Iso_plus_DrawCal0.30_home
2020-12-05_柏林赫塔_柏林联合,2020-12-05,柏林赫塔,柏林联合,德甲,2,0.26362524646024327,0.36497987386990166,0.37139487966985496,0.3198951009637648,0.3994559125224821,0.2806489865137531,0.30454935001292616,0.3135941899170156,0.38185646007005825,0.27068650739119343,0.32204205029545147,0.40727144231335527,0.29622901468818397,0.4438846272596384,0.2598863580521777,0.254306997984135,0.36306595917734996,0.382627042838515
2020-12-05_尼姆_马赛,2020-12-05,尼姆,马赛,法甲,0,0.6866165023889512,0.10935708691418154,0.20402641069686744,0.6114289700414418,0.22949781963807644,0.1590732103204818,0.5489162479125395,0.24448961468265346,0.20659413740480725,0.5870429885935212,0.1811609777559757,0.23179603365050305,0.5845962567814568,0.2633115005149304,0.15209224270361296,0.5665168396753586,0.20979195033747677,0.22369120998716466
2020-12-06_拜仁慕尼黑_莱比锡红牛,2020-12-06,拜仁慕尼黑,莱比锡红牛,德甲,1,0.11929457223170394,0.21426343935964545,0.6664419884086505,0.18249864427054902,0.3225683339660278,0.4949330217634233,0.15165039340651068,0.23814568522647167,0.6102039213670176,0.18709231286909866,0.2880551722434716,0.5248525148874298,0.1714385169147871,0.36362332662698316,0.4649381564582298,0.17690087071247806,0.32683680051839936,0.4962623287691226
2020-12-06_第戎_圣埃蒂安,2020-12-06,第戎,圣埃蒂安,法甲,1,0.3777188791095637,0.3649793018743854,0.25730181901605104,0.4000534123387383,0.4009601026231119,0.19898648503814984,0.3975830921608894,0.32426153293218296,0.2781553749069277,0.36149217735042544,0.306574213167702,0.3319336094818725,0.37035397849397395,0.44543202875545274,0.1842139927505732,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-06_南特_斯特拉斯堡,2020-12-06,南特,斯特拉斯堡,法甲,0,0.2731800898060476,0.26843127519492266,0.4583886349990297,0.3225413409682304,0.34595344324927574,0.33150521578249387,0.28645040613183326,0.28515103133391295,0.4283985625342538,0.2479419835358683,0.2949823598588789,0.4570756566052529,0.3016686774325792,0.3882788508225446,0.3100524717448761,0.23412918748843234,0.334258745141588,0.43161206736997965
2020-12-06_波尔多_布雷斯特,2020-12-06,波尔多,布雷斯特,法甲,2,0.24769224909240997,0.3102184189076107,0.44208933199997924,0.3054127131284522,0.3706746501479499,0.3239126367235978,0.2781222036146617,0.2953115010023071,0.42656629538303126,0.24530648767095964,0.29601608966776277,0.4586774226612776,0.2843336573367359,0.41410959437403866,0.3015567482892254,0.23159530061619255,0.3353646416353688,0.43304005774843857
2020-12-06_云达不来梅_斯图加特,2020-12-06,云达不来梅,斯图加特,德甲,0,0.31420916936218724,0.4094768316941564,0.27631399894365644,0.35988854475667126,0.4230527443040641,0.2170587109392647,0.36146663077514923,0.33187661942363,0.30665674980122076,0.3556270817515533,0.30939028997145385,0.33498262827699277,0.33181361285363586,0.4680604422463762,0.20012594489998795,0.3349038800399296,0.3496336939733063,0.31546242598676416
2020-12-06_里尔_摩纳哥,2020-12-06,里尔,摩纳哥,法甲,2,0.24571722121179154,0.46845461394388016,0.28582816484432827,0.31421685171490554,0.4565304821583558,0.22925266612673872,0.3245479045194581,0.34350975364555414,0.3319423418349877,0.26004733265301694,0.40019106759016,0.339761599756823,0.2879273310598419,0.5020008413600281,0.21007182758012996,0.24077604791960014,0.4446410090842349,0.3145829429961651
2020-12-06_蒙彼利埃_巴黎圣日尔曼,2020-12-06,蒙彼利埃,巴黎圣日尔曼,法甲,0,0.5849316264870894,0.1695008711827517,0.24556750233015887,0.5265714916847791,0.28396585640654953,0.18946265190867126,0.47954597805222604,0.27231131741128334,0.24814270453649057,0.4689522904722849,0.23448766055482861,0.2965600489728864,0.4982729885038309,0.3224462808315707,0.17928073066459835,0.44794478550989497,0.2687800706707263,0.2832751438193787
2020-12-06_雷恩_朗斯,2020-12-06,雷恩,朗斯,法甲,0,0.28531098674469213,0.2189005011658507,0.4957885120894573,0.33105063605600116,0.3151393810711287,0.35380998287287013,0.284038012299774,0.2699726656468324,0.4459893220533935,0.3107492526818244,0.2703472438660032,0.4189035034521724,0.3114223469237476,0.3557453814213473,0.33283227165490525,0.29480908781057646,0.30777544403434004,0.3974154681550836
2020-12-06_昂热_洛里昂,2020-12-06,昂热,洛里昂,法甲,2,0.13771707336214567,0.3702310683066977,0.4920518583311566,0.20993741026721055,0.4127660398628079,0.3772965498699815,0.19639681079637333,0.2945933471442147,0.509009842059412,0.2283427102698301,0.30266985171850547,0.4689874380116643,0.19392802933020512,0.4575472542019606,0.34852471646783434,0.2153091901392165,0.3424725960871375,0.44221821377364606
2020-12-06_马德里竞技_巴利亚多利德,2020-12-06,马德里竞技,瓦拉多利德,西甲,2,0.101348068804139,0.1396897874334637,0.7589621437623973,0.1576363150651509,0.2636779071337179,0.5786857778011312,0.12201888680177923,0.20033351226547108,0.6776476009327498,0.16744635193133042,0.22070815450643774,0.6118454935622317,0.1497397046763735,0.3005631177884526,0.5496971775351739,0.16036747025094023,0.2536531228805722,0.5859794068684876
2020-12-06_加的斯_巴塞罗那,2020-12-06,加的斯,巴塞罗那,西甲,2,0.7641868060510583,0.06982048766260529,0.1659927062863365,0.6944052216063904,0.17956848970283873,0.1260262886907708,0.6216568897478328,0.21436880130140917,0.16397430895075818,0.7228228689225641,0.20263602271979647,0.07454110835763941,0.6703311511247434,0.20801171764770804,0.1216571312275486,0.6946698421396506,0.23369233038969794,0.07163782747065145
2020-12-06_奥萨苏纳_皇家贝蒂斯,2020-12-06,奥萨苏纳,皇家贝蒂斯,西甲,0,0.3360168950066678,0.3778315428941269,0.28615156209920517,0.37227425195923775,0.406595095185821,0.2211306528549412,0.3672382905578099,0.32473833493459436,0.30802337450759576,0.36149217735042544,0.306574213167702,0.3319336094818725,0.34427791003872377,0.45122124519500006,0.20450084476627628,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-06_尤文图斯_都灵,2020-12-06,尤文图斯,都灵,意甲,2,0.08441107400467553,0.16811144802729347,0.747477477968031,0.130841913430535,0.29000585968389003,0.5791522268855749,0.10420668249446262,0.20354010245124965,0.6922532150542876,0.09989493879634317,0.23861588665308164,0.6614891745505751,0.1236689683348986,0.3289287770670481,0.5474022545980534,0.09534478281835378,0.2732964872584294,0.6313587299232167
2020-12-06_国际米兰_博洛尼亚,2020-12-06,国际米兰,博洛尼亚,意甲,2,0.10846108595638362,0.2897157532536788,0.6018231607899376,0.17141606515927124,0.3719444295016993,0.4566395053390295,0.15111497808159238,0.25987857612468374,0.5890064457937239,0.19644950594540275,0.30246189917936694,0.5010885948752303,0.15954750408240148,0.41542994464989375,0.42502255126770483,0.18524367518398027,0.3422507185496352,0.4725056062663845
2020-12-06_维罗纳_卡利亚里,2020-12-06,维罗纳,卡利亚里,意甲,1,0.22503021822646274,0.2542012095335504,0.5207685722399867,0.2872501743487929,0.33958375577394323,0.37316606987726386,0.24991393499957393,0.27474236311854194,0.4753437018818842,0.23893001504440387,0.2883214766523972,0.4727485083031989,0.2689818040949126,0.3815845256552839,0.3494336702498035,0.22590345168997827,0.32712248443138514,0.4469740638786367
2020-12-06_罗马_萨索洛,2020-12-06,罗马,萨索洛,意甲,1,0.09877785036691587,0.2532221150482766,0.6480000345848076,0.1561665667169053,0.3502229477046363,0.4936104855784585,0.13380529766744262,0.24308421373793188,0.6231104885946255,0.18709231286909866,0.2880551722434716,0.5248525148874298,0.1459439805063677,0.3927570321400042,0.46129898735362823,0.17690087071247806,0.32683680051839936,0.4962623287691226
2020-12-06_帕尔马_贝内文托,2020-12-06,帕尔马,贝内文托,意甲,1,0.25686962503748373,0.3260397382787339,0.41709063668378227,0.31265008399356614,0.3780662573438914,0.3092836586625424,0.28829069161274434,0.300704393328096,0.4110049150591597,0.24774482565480083,0.2989584793375917,0.45329669500760755,0.29067146910530733,0.421786834806245,0.28754169608844765,0.23376747206157644,0.3385100832588108,0.4277224446796127
2020-12-06_西汉姆联_曼彻斯特联,2020-12-06,西汉姆联,曼彻斯特联,英超,0,0.5577604823721252,0.2004745281037449,0.24176498952413006,0.5081498031506563,0.3067996801192378,0.1850505167301059,0.4716210455981737,0.2829853453366886,0.24539360906513788,0.4562038713271132,0.26806851413452165,0.2757276145383651,0.4787723616686797,0.34687536588418316,0.17435227244713714,0.43298969072164945,0.3053132434575733,0.2616970658207771
2020-12-06_切尔西_利兹联,2020-12-06,切尔西,利兹联,英超,2,0.1082257032117323,0.17314851553770885,0.7186257812505588,0.16821163037188222,0.29280110847900986,0.5389872611491079,0.13474718257700635,0.2183719951208571,0.6468808223021366,0.1715445853593496,0.22610996545186607,0.6023454491887844,0.1589060564758508,0.33192379892372564,0.5091701446004235,0.16412263279320158,0.25959266101931233,0.5762847061874862
2020-12-06_西布罗姆维奇_水晶宫,2020-12-06,西布罗姆维奇,水晶宫,英超,0,0.39230701180524225,0.3322994359696466,0.2753935522251111,0.4062495863019251,0.38293906360789465,0.2108113500901802,0.3944930568588548,0.3158043333500466,0.28970260979109863,0.36149217735042544,0.306574213167702,0.3319336094818725,0.3773492338492476,0.42683640934760775,0.19581435680314455,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-06_谢菲尔德联_莱切斯特城,2020-12-06,谢菲尔德联,莱切斯特城,英超,0,0.6078655657994212,0.16120573245317027,0.23092870174740865,0.5453145850873479,0.27512852282288314,0.17955689208976883,0.49683211226170265,0.2680023598011194,0.23516552793717793,0.5061558489864236,0.24344429979542498,0.25039985121815134,0.5168732692749004,0.3129347711236276,0.17019195960147188,0.4826558842306873,0.27856990849116836,0.23877420727814422
2020-12-07_梅斯_里昂,2020-12-07,梅斯,里昂,法甲,0,0.6876761063331994,0.1135950640320369,0.19872882963476365,0.6104899839342982,0.23482827807828166,0.1546817379874201,0.5515109618715648,0.24693299774691238,0.2015560403815229,0.5870429885935212,0.1811609777559757,0.23179603365050305,0.5831041167967507,0.26915298718966313,0.1477428960135863,0.5665168396753586,0.20979195033747677,0.22369120998716466
2020-12-07_沙尔克04_勒沃库森,2020-12-07,沙尔克04,勒沃库森,德甲,0,0.7280371595706848,0.08602830050105115,0.18593453992826417,0.6516898885616031,0.20341198909162675,0.14489812234677013,0.5823828476606155,0.22965378013044843,0.18796337220893602,0.6371394727066629,0.17861555606218343,0.18424497123115355,0.6262140014357871,0.23455223939759987,0.1392337591666131,0.615163904145014,0.20694591532645373,0.17789018052853237
2020-12-07_比利亚雷亚尔_埃尔切,2020-12-07,比利亚雷亚尔,埃尔切,西甲,1,0.11319591844624449,0.1568622086016368,0.7299418729521187,0.17457249349637832,0.2771434892241816,0.5482840172794401,0.13747826665033527,0.21250816598299563,0.6500135673666692,0.16744635193133042,0.22070815450643774,0.6118454935622317,0.16540434598078652,0.31510625753129834,0.519489396487915,0.16036747025094023,0.2536531228805722,0.5859794068684876
2020-12-07_阿拉维斯_皇家社会,2020-12-07,阿拉维斯,皇家社会,西甲,1,0.5330262498549655,0.2375490051062169,0.2294247450388176,0.49650125852915344,0.32848296489467466,0.17501577657617204,0.4714348769734968,0.29290454125842813,0.23566058176807506,0.4301552248155168,0.3030191658064372,0.26682560937804606,0.4658936340795522,0.3698797204293972,0.16422664549105062,0.40557577802955436,0.3428452619145192,0.2515789600559265
2020-12-07_克罗托内_那不勒斯,2020-12-07,克罗托内,那不勒斯,意甲,0,0.7851228130356342,0.062378740755395796,0.15249844620896996,0.7221713988187671,0.16659857656160326,0.11123002461962953,0.6500168347326648,0.20468122143651354,0.14530194383082168,0.8004740671659916,0.16150341464362392,0.0380225181903846,0.6988847576574991,0.19347186443016687,0.10764337791233401,0.775427237822781,0.18773996838063692,0.0368327937965821
2020-12-07_桑普多利亚_AC米兰,2020-12-07,桑普多利亚,AC米兰,意甲,0,0.6259842912892666,0.14972375745849092,0.22429195125224238,0.5568468934718768,0.2690592241454694,0.17409388238265378,0.5071369515984272,0.2649410284239195,0.22792201997765332,0.5061558489864236,0.24344429979542498,0.25039985121815134,0.5284120654026105,0.30638398169355,0.16520395290383943,0.4826558842306873,0.27856990849116836,0.23877420727814422
2020-12-07_利物浦_伍尔弗汉普顿,2020-12-07,利物浦,伍尔弗汉普顿,英超,2,0.09524171272289808,0.23748414218172173,0.6672741450953802,0.15029845352690493,0.34147128624736306,0.508230260225732,0.1273555916327183,0.2364263893623927,0.6362180190048888,0.1169003157635075,0.3129278215448042,0.5701718626916883,0.14069012587774923,0.38356992066198614,0.47573995346026454,0.11001496697306645,0.35339590379055774,0.5365891292363758
2020-12-08_布赖顿_南安普敦,2020-12-08,布赖顿,南安普敦,英超,0,0.27452938522897713,0.4063030133196637,0.3191676014513592,0.3307965596234008,0.4233017315329741,0.245901708843625,0.32745975006046335,0.32820575946120845,0.3443344904783282,0.2875332280309743,0.3420849867087876,0.37038178526023807,0.3049770932898993,0.46831441710692556,0.22670848960317516,0.2691207915508295,0.38421513797691553,0.346664070472255
2020-12-08_佛罗伦萨_热那亚,2020-12-08,佛罗伦萨,热那亚,意甲,1,0.16172996015576951,0.240134462231136,0.5981355776130945,0.23019305482463046,0.33583227135717225,0.4339746738181972,0.19613453611069426,0.2590707258320457,0.54479473805726,0.22116680470852051,0.29315813895298287,0.48567505633849656,0.21570492016804038,0.37763436436327835,0.40666071546868127,0.2089176243204672,0.3323061181137935,0.4587762575657393
2020-12-08_埃瓦尔_巴伦西亚,2020-12-08,埃瓦尔,巴伦西亚,西甲,1,0.28013845303820917,0.43489895149899144,0.28496259546279934,0.3378098364473087,0.43710729583260693,0.22508286772008435,0.3426170513326306,0.3365410211781676,0.320841927489202,0.32819714079101076,0.36265784057406686,0.3091450186349224,0.3106521704162714,0.48236012870406764,0.20698770087966092,0.3060023131700284,0.4057590672634576,0.28823861956651403
2020-12-12_圣埃蒂安_昂热,2020-12-12,圣埃蒂安,昂热,法甲,1,0.32693243396219335,0.3392543218726253,0.3338132441651813,0.3625077039485734,0.385436722039507,0.2520555740119196,0.3451346082167321,0.3126024806806723,0.3422629111025956,0.3556270817515533,0.30939028997145385,0.33498262827699277,0.3365629591979394,0.42942113176686525,0.23401590903519534,0.3349038800399296,0.3496336939733063,0.31546242598676416
2020-12-12_沃尔夫斯堡_法兰克福,2020-12-12,沃尔夫斯堡,法兰克福,德甲,2,0.2816165739824059,0.3071334574810488,0.4112499685365454,0.3293502545606672,0.367820957762312,0.3028287876770207,0.30164331269907446,0.29816670865220035,0.4001899786487252,0.3318141220682228,0.2886733680058449,0.37951250992593216,0.30678207894061704,0.41113996982005807,0.2820779512393249,0.3137026045846892,0.3274999394958201,0.3587974559194905
2020-12-12_多特蒙德_斯图加特,2020-12-12,多特蒙德,斯图加特,德甲,0,0.09701052631037212,0.226157739903147,0.6768317337864809,0.15272460844797428,0.33361604643318093,0.5136593451188448,0.1281983765565053,0.23340767878845115,0.6383939446550435,0.18709231286909866,0.2880551722434716,0.5248525148874298,0.1431717310717443,0.3752981581675168,0.481530110760739,0.17690087071247806,0.32683680051839936,0.4962623287691226
2020-12-12_门兴格拉德巴赫_柏林赫塔,2020-12-12,门兴格拉德巴赫,柏林赫塔,德甲,1,0.2197191473076894,0.29727930111476847,0.48300155157754227,0.28369952831822653,0.3640727174647523,0.352227754217021,0.2541892086673703,0.2872449119420655,0.45856587939056426,0.24530648767095964,0.29601608966776277,0.4586774226612776,0.26444414837492436,0.40723465542819015,0.32832119619688543,0.23159530061619255,0.3353646416353688,0.43304005774843857
2020-12-12_莱比锡红牛_云达不来梅,2020-12-12,莱比锡红牛,云达不来梅,德甲,2,0.09004276360297303,0.13349634782354827,0.7764608885734786,0.13993962507699134,0.2583966051835683,0.6016637697394405,0.10752108111728997,0.191682633774675,0.700796285108035,0.09989493879634317,0.23861588665308164,0.6614891745505751,0.1330630186196331,0.29483885440917335,0.5720981269711936,0.09534478281835378,0.2732964872584294,0.6313587299232167
2020-12-12_弗赖堡_比勒费尔德,2020-12-12,弗赖堡,比勒费尔德,德甲,2,0.17702287072236533,0.2928975094086383,0.5300796198689963,0.24578365921442438,0.36581632935358394,0.3884000114319917,0.21816737504059638,0.2792187225255017,0.5026139024339019,0.23893001504440387,0.2883214766523972,0.4727485083031989,0.22902727574728013,0.4090520139711754,0.3619207102815444,0.22590345168997827,0.32712248443138514,0.4469740638786367
2020-12-12_巴利亚多利德_奥萨苏纳,2020-12-12,瓦拉多利德,奥萨苏纳,西甲,2,0.24932502341254548,0.407679114597145,0.3429958619903095,0.31203883379913105,0.4222932840085676,0.2656678821923014,0.3058002687714937,0.32458114744092087,0.3696185837875854,0.284636173520492,0.3434759833035818,0.37188784317592605,0.28773695690658807,0.46728562461273937,0.24497741848067253,0.2663399016013888,0.38567702114895175,0.34798307724965954
2020-12-12_利兹联_西汉姆联,2020-12-12,利兹联,西汉姆联,英超,0,0.23244359517204846,0.3659401209888899,0.4016162838390616,0.29625453058031226,0.40051920590480594,0.30322626351488186,0.27976632159454573,0.30972307552759937,0.410510602877855,0.2678953687195565,0.32327452992126715,0.40883010135917636,0.27428337839850125,0.44497855554357135,0.28073806605792745,0.2516264821716031,0.36437105932169367,0.3840024585067033
2020-12-12_赫塔费_塞维利亚,2020-12-12,赫塔费,塞维利亚,西甲,0,0.5294200777924829,0.19895266316952148,0.2716272590379956,0.4881614807582278,0.3043756418679844,0.20746287737378782,0.4460034560488753,0.28151670981692023,0.2724798341342044,0.4226932080629704,0.2549136671432387,0.3223931247937909,0.4601498024622529,0.3442919533814868,0.19555824415626027,0.4021885370885282,0.29105749394564534,0.3067539689658265
2020-12-12_萨索洛_贝内文托,2020-12-12,萨索洛,贝内文托,意甲,2,0.09913504101793445,0.2596951335139156,0.6411698254681499,0.15723793346255768,0.35547628802903475,0.48728577850840754,0.13561223717931917,0.24616129045330945,0.6182264723673715,0.18709231286909866,0.2880551722434716,0.5248525148874298,0.14680107333686435,0.3982573376231229,0.45494158904001264,0.17690087071247806,0.32683680051839936,0.4962623287691226
2020-12-12_克罗托内_斯佩齐亚,2020-12-12,克罗托内,斯佩齐亚,意甲,2,0.3159322029976595,0.34439036364731707,0.33967743335502354,0.35565247501257324,0.38815719609803195,0.2561903288893948,0.33876624389000326,0.3131215184107574,0.3481122376992393,0.3556270817515533,0.30939028997145385,0.33498262827699277,0.3300316435367994,0.4322337103072557,0.23773464615594497,0.3349038800399296,0.3496336939733063,0.31546242598676416
2020-12-12_伍尔弗汉普顿_阿斯顿维拉,2020-12-12,伍尔弗汉普顿,阿斯顿维拉,英超,0,0.3033271530461253,0.2374577486838698,0.45921509827000495,0.34183241512829077,0.3270778308712599,0.3310897540004493,0.2988216966697657,0.2782918786074745,0.4228864247227599,0.3107492526818244,0.2703472438660032,0.4189035034521724,0.3208442095094967,0.3683946522903706,0.3107611382001327,0.29480908781057646,0.30777544403434004,0.3974154681550836
2020-12-12_纽卡斯尔联_西布罗姆维奇,2020-12-12,纽卡斯尔联,西布罗姆维奇,英超,2,0.3656153405355312,0.31868823214358194,0.315696427320887,0.38558581063520475,0.37471156890593194,0.23970262045886329,0.3658953843400448,0.309754038785022,0.3243505768749331,0.36149217735042544,0.306574213167702,0.3319336094818725,0.35870372362483255,0.41830512849143375,0.2229911478837336,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-12_巴伦西亚_毕尔巴鄂竞技,2020-12-12,巴伦西亚,毕尔巴鄂竞技,西甲,1,0.3670911268697035,0.3740317270054053,0.25887714612489116,0.39431439795660134,0.40473136605139254,0.2009542359920062,0.3927841581846899,0.32572596516853414,0.28148987664677594,0.36149217735042544,0.306574213167702,0.3319336094818725,0.36478630597017153,0.4493078437832693,0.1859058502465591,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-13_奥格斯堡_沙尔克04,2020-12-13,奥格斯堡,沙尔克04,德甲,1,0.2635531126119961,0.28521602568195525,0.4512308617060486,0.31652061355368905,0.3560063788801729,0.3274730075661381,0.2840414825615864,0.28948423118600114,0.42647428625241235,0.2479419835358683,0.2949823598588789,0.4570756566052529,0.29548192362297626,0.39881174931080593,0.3057063270662177,0.23412918748843234,0.334258745141588,0.43161206736997965
2020-12-13_柏林联合_拜仁慕尼黑,2020-12-13,柏林联合,拜仁慕尼黑,德甲,1,0.7191109629570877,0.07628250169751663,0.2046065353453956,0.6481020366377548,0.18832050062026626,0.16357746274197907,0.5671078219444361,0.2227760977190299,0.2101160803365341,0.6101149277275215,0.17103950037021537,0.21884557190226314,0.6245778730904092,0.2177820363230287,0.15764009058656195,0.5899345070597903,0.19845855019050224,0.21160694274970737
2020-12-13_布雷斯特_兰斯,2020-12-13,布雷斯特,兰斯,法甲,2,0.3744436941666944,0.2934939490204511,0.3320623568128545,0.39077864898613535,0.3599696626635819,0.24925168835028286,0.36435112235051564,0.3026872674237396,0.33296161022574483,0.36149217735042544,0.306574213167702,0.3319336094818725,0.364534385062118,0.40295339561832366,0.23251221931955843,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-13_斯特拉斯堡_梅斯,2020-12-13,斯特拉斯堡,梅斯,法甲,1,0.19173558021995393,0.29668267673080534,0.5115817430492408,0.25941708588958723,0.36668474645703836,0.37389816765337436,0.23141774030708406,0.28308729536158284,0.4854949643313332,0.23893001504440387,0.2883214766523972,0.4727485083031989,0.2416921229264011,0.4099567205237258,0.34835115654987314,0.22590345168997827,0.32712248443138514,0.4469740638786367
2020-12-13_尼斯_雷恩,2020-12-13,尼斯,雷恩,法甲,0,0.3604253451854834,0.3451490960816209,0.2944255587328956,0.38689473062282953,0.3893628490944202,0.22374242028275032,0.37512173421333905,0.317398054851133,0.3074802109355279,0.36149217735042544,0.306574213167702,0.3319336094818725,0.35894292280565204,0.4334792738921022,0.2075778033022456,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-13_洛里昂_尼姆,2020-12-13,洛里昂,尼姆,法甲,2,0.18545079924565933,0.32815732094865596,0.4863918798056847,0.25571621346668966,0.3842229891012347,0.3600607974320757,0.2330624385715036,0.29170350525869293,0.47523405616980335,0.24530648767095964,0.29601608966776277,0.4586774226612776,0.2374680747661375,0.428165389745908,0.3343665354879545,0.23159530061619255,0.3353646416353688,0.43304005774843857
2020-12-13_朗斯_蒙彼利埃,2020-12-13,朗斯,蒙彼利埃,法甲,0,0.2602108499755188,0.45144858419650036,0.2883405658279809,0.3241707766495876,0.4462942012401917,0.22953502211022084,0.33116582749489953,0.33951517285393934,0.3293189996511611,0.2604684929126222,0.3992196456451238,0.34031186144225406,0.2976067438440708,0.4916673812500596,0.21072587490586972,0.24120938765911257,0.44364149471169345,0.315149117629194
2020-12-13_马赛_摩纳哥,2020-12-13,马赛,摩纳哥,法甲,2,0.3009524254118574,0.44264816303607546,0.25639941155206714,0.3541986866368934,0.44221500520486745,0.20358630815823905,0.3653585603447226,0.34112227009563084,0.2935191695596465,0.32819714079101076,0.36265784057406686,0.3091450186349224,0.32541776307821557,0.4875386269545821,0.18704360996720237,0.3060023131700284,0.4057590672634576,0.28823861956651403
2020-12-13_韦斯卡_阿拉维斯,2020-12-13,韦斯卡,阿拉维斯,西甲,2,0.3525667101637553,0.22044091808545516,0.42699237175078963,0.37520075870145403,0.31555907503873915,0.30924016625980677,0.32798039859747213,0.2771836792210955,0.3948359221814325,0.3190827417993189,0.2706076275827441,0.41030963061793707,0.35292690138969024,0.35619102779299583,0.2908820708173138,0.3027001480146793,0.3080566568832437,0.389243195102077
2020-12-13_南特_第戎,2020-12-13,南特,第戎,法甲,1,0.16315380337881574,0.3334797845993833,0.503366412021801,0.2343969021904968,0.3896785332021454,0.3759245646073578,0.2138877533273832,0.2891235900037955,0.49698865666882125,0.2283427102698301,0.30266985171850547,0.4689874380116643,0.21744979848662296,0.4338053159960479,0.34874488551732924,0.2153091901392165,0.3424725960871375,0.44221821377364606
2020-12-13_皇家马德里_马德里竞技,2020-12-13,皇家马德里,马德里竞技,西甲,2,0.274774627714526,0.3545061687209727,0.3707192035645014,0.327361386018678,0.39376362407450305,0.2788749899068191,0.3102083885797268,0.3118024122668735,0.37798919915339974,0.27068650739119343,0.32204205029545147,0.40727144231335527,0.3034628589928695,0.4380210014954827,0.2585161395116478,0.254306997984135,0.36306595917734996,0.382627042838515
2020-12-13_皇家贝蒂斯_比利亚雷亚尔,2020-12-13,皇家贝蒂斯,比利亚雷亚尔,西甲,1,0.3622937130678698,0.3834465268667054,0.2542597600654249,0.3920854919521214,0.4098988917509707,0.19801561629690798,0.39313926196359616,0.3281159490599642,0.2787447889764396,0.36149217735042544,0.306574213167702,0.3319336094818725,0.36237783718100025,0.45460985495605366,0.18301230786294617,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-13_都灵_乌迪内斯,2020-12-13,都灵,乌迪内斯,意甲,0,0.37300584222971345,0.3676298532078567,0.25936430456242976,0.39721723111980994,0.4022056430709448,0.20057712580924514,0.39484151977382126,0.3246836876984334,0.28047479252774526,0.36149217735042544,0.306574213167702,0.3319336094818725,0.367643567613253,0.4467126980848954,0.1856437343018516,0.3406078600139247,0.34663517461827315,0.31275696536780206
2020-12-13_拉齐奥_维罗纳,2020-12-13,拉齐奥,维罗纳,意甲,0,0.1040839614113478,0.3067325817917743,0.5891834567968778,0.16578456297885347,0.38342129369584377,0.4507941433253027,0.14822426471687153,0.26380246675213964,0.5879732685309887,0.1974673781891008,0.30402905797912705,0.49850356383177213,0.15397695437006986,0.4273356359586892,0.4186874096712409,0.1861484694281985,0.34392238955225213,0.46992914101954936
2020-12-13_卡利亚里_国际米兰,2020-12-13,卡利亚里,国际米兰,意甲,0,0.7667976501270122,0.06732168199939502,0.16588066787359282,0.6986092378237129,0.17537432061668928,0.12601644155959787,0.6241349979013687,0.21198531890095604,0.1638796831976752,0.7228228689225641,0.20263602271979647,0.07454110835763941,0.6749359510487232,0.20331783915771948,0.12174620979355746,0.6946698421396506,0.23369233038969794,0.07163782747065145
2020-12-13_亚特兰大_佛罗伦萨,2020-12-13,亚特兰大,佛罗伦萨,意甲,2,0.13236556009086872,0.24683469989841264,0.6207997400107188,0.20030901899424577,0.3425621521729402,0.457128828832814,0.17098791348035286,0.25409215589168865,0.5749199306279585,0.22116680470852051,0.29315813895298287,0.48567505633849656,0.18746531466440272,0.38471670604742986,0.4278179792881674,0.2089176243204672,0.3323061181137935,0.4587762575657393
2020-12-13_博洛尼亚_罗马,2020-12-13,博洛尼亚,罗马,意甲,0,0.5727049235591034,0.20772793394731456,0.21956714249358214,0.5205857776945639,0.3118029772018036,0.16761124510363237,0.490605447298594,0.28504922276015593,0.22434532994125,0.4562038713271132,0.26806851413452165,0.2757276145383651,0.4900273785839875,0.3522001608945871,0.1577724605214255,0.43298969072164945,0.3053132434575733,0.2616970658207771
2020-12-13_那不勒斯_桑普多利亚,2020-12-13,那不勒斯,桑普多利亚,意甲,2,0.07832754704237051,0.1520425584779998,0.7696298944796296,0.11900592738891991,0.27549928963288717,0.605494782978193,0.09320255205920021,0.19183539162958732,0.7149620563112126,0.09989493879634317,0.23861588665308164,0.6614891745505751,0.11279115099378709,0.31333446315606495,0.5738743858501479,0.09534478281835378,0.2732964872584294,0.6313587299232167
