match_id,date,home_team_name,away_team_name,competition_name,actual_result,BaselinePlatt_away,BaselinePlatt_draw,BaselinePlatt_home,TempScaling_away,TempScaling_draw,TempScaling_home,VectorScaling_away,VectorScaling_draw,VectorScaling_home,Isotonic-OVR_away,Isotonic-OVR_draw,Isotonic-OVR_home,Temp_plus_DrawCal0.95_away,Temp_plus_DrawCal0.95_draw,Temp_plus_DrawCal0.95_home
2018-08-11_曼彻斯特联_莱切斯特城,2018-08-11,曼彻斯特联,莱切斯特城,英超,2,0.09246520315019185,0.1525673323316232,0.754967464518185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11_纽卡斯尔联_托特纳姆热刺,2018-08-11,纽卡斯尔联,托特纳姆热刺,英超,0,0.6547155330617244,0.12668331950302036,0.21860114743525533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11_富勒姆_水晶宫,2018-08-11,富勒姆,水晶宫,英超,0,0.17455885581248956,0.5069443959226575,0.3184967482648529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11_哈德斯菲尔德_切尔西,2018-08-11,哈德斯菲尔德,切尔西,英超,0,0.7449760510287721,0.0824399646253051,0.1725839843459227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11_沃特福德_布赖顿,2018-08-11,沃特福德,布赖顿,英超,2,0.29629841269485974,0.3793838357137509,0.3243177515913894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11_伯恩茅斯_加的夫城,2018-08-11,伯恩茅斯,加的夫城,英超,2,0.11238125395094407,0.21780105942671982,0.6698176866223361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_昂热_尼姆,2018-08-12,昂热,尼姆,法甲,0,0.25437037851369937,0.3738578193069348,0.37177180217936573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_圣埃蒂安_甘冈,2018-08-12,圣埃蒂安,甘冈,法甲,2,0.12048378406743432,0.22051514802601915,0.6590010679065466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_蒙彼利埃_第戎,2018-08-12,蒙彼利埃,第戎,法甲,0,0.11106340112470262,0.3021349380913735,0.5868016607839239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_尼斯_兰斯,2018-08-12,尼斯,兰斯,法甲,0,0.13531335593758959,0.33767672235374824,0.5270099217086623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_里昂_亚眠,2018-08-12,里昂,亚眠,法甲,2,0.06911601398178052,0.19061509839842694,0.7402688876197926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_里尔_雷恩,2018-08-12,里尔,雷恩,法甲,2,0.38351174702322,0.34119246285888144,0.27529579011789856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_伍尔弗汉普顿_埃弗顿,2018-08-12,伍尔弗汉普顿,埃弗顿,英超,1,0.23326822061885435,0.2821931223516024,0.4845386570295432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_利物浦_西汉姆联,2018-08-12,利物浦,西汉姆联,英超,2,0.0677828197329172,0.09883506610938551,0.8333821141576973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_南安普敦_伯恩利,2018-08-12,南安普敦,伯恩利,英超,1,0.2394895164671916,0.22233716576936255,0.5381733177634459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_阿森纳_曼彻斯特城,2018-08-12,阿森纳,曼彻斯特城,英超,0,0.6663548082717776,0.1243888466266688,0.20925634510155364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12_波尔多_斯特拉斯堡,2018-08-12,波尔多,斯特拉斯堡,法甲,0,0.10050073738645744,0.2255207138820057,0.6739785487315368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13_巴黎圣日尔曼_卡昂,2018-08-13,巴黎圣日尔曼,卡昂,法甲,2,0.061091816433186466,0.07598218085653798,0.8629260027102754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_兰斯_里昂,2018-08-18,兰斯,里昂,法甲,2,0.6453798839627377,0.10729535271478595,0.2473247633224765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_甘冈_巴黎圣日尔曼,2018-08-18,甘冈,巴黎圣日尔曼,法甲,0,0.8001173544058862,0.052828317510602754,0.1470543280835111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_赫罗纳_巴利亚多利德,2018-08-18,赫罗纳,瓦拉多利德,西甲,1,0.10083348217531532,0.35278127887891275,0.546385238945772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_皇家贝蒂斯_莱万特,2018-08-18,皇家贝蒂斯,莱万特,西甲,0,0.12127742389972013,0.17186159432867007,0.7068609817716098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_加的夫城_纽卡斯尔联,2018-08-18,加的夫城,纽卡斯尔联,英超,1,0.5529157104874592,0.1773209469993526,0.2697633425131881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_莱切斯特城_伍尔弗汉普顿,2018-08-18,莱切斯特城,伍尔弗汉普顿,英超,2,0.1676792639984975,0.2143830715109557,0.6179376644905468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_托特纳姆热刺_富勒姆,2018-08-18,托特纳姆热刺,富勒姆,英超,2,0.06661961439925157,0.10748647141538635,0.8258939141853621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_西汉姆联_伯恩茅斯,2018-08-18,西汉姆联,伯恩茅斯,英超,0,0.1520061729214493,0.3948442540360756,0.45314957304247505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18_埃弗顿_南安普敦,2018-08-18,埃弗顿,南安普敦,英超,2,0.12254802828722196,0.30891208440557644,0.5685398873072016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_图卢兹_波尔多,2018-08-19,图卢兹,波尔多,法甲,2,0.27830955829152065,0.3849987461491336,0.33669169555934586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_摩纳哥_里尔,2018-08-19,摩纳哥,里尔,法甲,1,0.0916394583288326,0.2310926387546465,0.6772679029165208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_第戎_南特,2018-08-19,第戎,南特,法甲,2,0.3222407721829872,0.30137446352295005,0.37638476429406276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_雷恩_昂热,2018-08-19,雷恩,昂热,法甲,2,0.13152547618089677,0.24952212510276608,0.6189523987163371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_亚眠_蒙彼利埃,2018-08-19,亚眠,蒙彼利埃,法甲,0,0.5097334024476442,0.22175859852933336,0.2685079990230226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_斯特拉斯堡_圣埃蒂安,2018-08-19,斯特拉斯堡,圣埃蒂安,法甲,1,0.45678098136029055,0.2614901164509074,0.28172890218880203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_维戈塞尔塔_西班牙人,2018-08-19,维戈塞尔塔,西班牙人,西甲,1,0.115930970327534,0.31226685236793666,0.5718021773045293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_卡昂_尼斯,2018-08-19,卡昂,尼斯,法甲,1,0.407344519523704,0.31877789060759365,0.2738775898687023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_巴塞罗那_阿拉维斯,2018-08-19,巴塞罗那,阿拉维斯,西甲,2,0.06435732719579786,0.07397918461892972,0.8616634881852725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_切沃_尤文图斯,2018-08-19,切沃,尤文图斯,意甲,0,0.7824223643358127,0.048192784694470234,0.16938485096971703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_拉齐奥_那不勒斯,2018-08-19,拉齐奥,那不勒斯,意甲,0,0.5005650659848998,0.23355402307312698,0.26588091094197314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_比利亚雷亚尔_皇家社会,2018-08-19,比利亚雷亚尔,皇家社会,西甲,0,0.11486594583699554,0.3731842785634767,0.5119497755995278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_切尔西_阿森纳,2018-08-19,切尔西,阿森纳,英超,2,0.11066535419798026,0.23171072024142905,0.6576239255605907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_伯恩利_沃特福德,2018-08-19,伯恩利,沃特福德,英超,0,0.31384453412263363,0.32735404061342277,0.35880142526394365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_曼彻斯特城_哈德斯菲尔德,2018-08-19,曼彻斯特城,哈德斯菲尔德,英超,2,0.061942717888914596,0.07005812193310755,0.8679991601779778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19_布赖顿_曼彻斯特联,2018-08-19,布赖顿,曼彻斯特联,英超,2,0.7114696251734506,0.1049618229382372,0.18356855188831223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_尼姆_马赛,2018-08-20,尼姆,马赛,法甲,2,0.5810609898594999,0.15664906543183257,0.26228994470866757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_埃瓦尔_韦斯卡,2018-08-20,埃瓦尔,韦斯卡,西甲,0,0.09605965529311483,0.3379030925464441,0.5660372521604411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_巴列卡诺_塞维利亚,2018-08-20,巴列卡诺,塞维利亚,西甲,0,0.5016503838488822,0.23216937005051944,0.26618024610059837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_皇家马德里_赫塔费,2018-08-20,皇家马德里,赫塔费,西甲,2,0.06303281334520337,0.11413708023174085,0.8228301064230558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_帕尔马_乌迪内斯,2018-08-20,帕尔马,乌迪内斯,意甲,1,0.3237945436988405,0.3275851173015769,0.3486203389995826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_博洛尼亚_费拉拉SPAL,2018-08-20,博洛尼亚,费拉拉SPAL,意甲,0,0.38815104446885695,0.24463920751893073,0.3672097480122124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_恩波利_卡利亚里,2018-08-20,恩波利,卡利亚里,意甲,2,0.2692666148856509,0.31333512233934785,0.41739826277500125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_萨索洛_国际米兰,2018-08-20,萨索洛,国际米兰,意甲,2,0.6765058695485807,0.13305474919586371,0.19043938125555573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20_都灵_罗马,2018-08-20,都灵,罗马,意甲,0,0.6772063172586232,0.09905385547162951,0.22373982726974728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21_水晶宫_利物浦,2018-08-21,水晶宫,利物浦,英超,0,0.7719553669414934,0.05801115205397441,0.17003348100453222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21_亚特兰大_弗洛西诺内,2018-08-21,亚特兰大,弗洛西诺内,意甲,2,0.0753011261056202,0.10345615382236403,0.8212427200720157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21_毕尔巴鄂竞技_莱加内斯,2018-08-21,毕尔巴鄂竞技,莱加内斯,西甲,2,0.15571861222541183,0.2002150676272275,0.6440663201473606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21_巴伦西亚_马德里竞技,2018-08-21,巴伦西亚,马德里竞技,西甲,1,0.42247750351236896,0.3258108237134051,0.251711672774226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_里昂_斯特拉斯堡,2018-08-25,里昂,斯特拉斯堡,法甲,2,0.08592720365850559,0.13931154692767195,0.7747612494138224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_巴黎圣日尔曼_昂热,2018-08-25,巴黎圣日尔曼,昂热,法甲,2,0.06473107735380311,0.06755151687240073,0.8677174057737961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_拜仁慕尼黑_霍芬海姆,2018-08-25,拜仁慕尼黑,霍芬海姆,德甲,2,0.07200894118245804,0.14636823129061993,0.781622827526922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_杜塞尔多夫_奥格斯堡,2018-08-25,杜塞尔多夫,奥格斯堡,德甲,0,0.24858129068087087,0.41311464981253543,0.3383040595065937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_弗赖堡_法兰克福,2018-08-25,弗赖堡,法兰克福,德甲,0,0.2782977497684398,0.3374635220981946,0.38423872813336574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_沃尔夫斯堡_沙尔克04,2018-08-25,沃尔夫斯堡,沙尔克04,德甲,2,0.483950784959318,0.27681515006649804,0.23923406497418406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_云达不来梅_汉诺威96,2018-08-25,云达不来梅,汉诺威96,德甲,1,0.11866213397892228,0.22041850868785823,0.6609193573332195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_柏林赫塔_纽伦堡,2018-08-25,柏林赫塔,纽伦堡,德甲,2,0.12752254252622097,0.21673574766306908,0.65574170981071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_赫塔费_埃瓦尔,2018-08-25,赫塔费,埃瓦尔,西甲,2,0.11930499132268463,0.30815200907823953,0.5725429995990758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_莱加内斯_皇家社会,2018-08-25,莱加内斯,皇家社会,西甲,1,0.5002317075375202,0.2440233335161624,0.25574495894631744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_伍尔弗汉普顿_曼彻斯特城,2018-08-25,伍尔弗汉普顿,曼彻斯特城,英超,1,0.7924065655607732,0.045925839815033655,0.16166759462419317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_伯恩茅斯_埃弗顿,2018-08-25,伯恩茅斯,埃弗顿,英超,1,0.25324771002186175,0.39923474677378024,0.347517543204358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_阿森纳_西汉姆联,2018-08-25,阿森纳,西汉姆联,英超,2,0.10571405618511893,0.12250773340555422,0.7717782104093268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_哈德斯菲尔德_加的夫城,2018-08-25,哈德斯菲尔德,加的夫城,英超,1,0.26066284851619137,0.3086328106794519,0.4307043408043568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25_南安普敦_莱切斯特城,2018-08-25,南安普敦,莱切斯特城,英超,0,0.3294151313769166,0.29252521724757147,0.37805965137551195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_南特_卡昂,2018-08-26,南特,卡昂,法甲,1,0.1792115040583071,0.1961381348310257,0.6246503611106672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_图卢兹_尼姆,2018-08-26,图卢兹,尼姆,法甲,2,0.2511134641436652,0.4540967629992787,0.29478977285705615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_蒙彼利埃_圣埃蒂安,2018-08-26,蒙彼利埃,圣埃蒂安,法甲,1,0.3119097620316263,0.3032936976919163,0.38479654027645743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_尼斯_第戎,2018-08-26,尼斯,第戎,法甲,0,0.09716894649858415,0.21851297548552234,0.6843180780158935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_亚眠_兰斯,2018-08-26,亚眠,兰斯,法甲,2,0.2984306535290919,0.4563115668558015,0.24525777961510653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_波尔多_摩纳哥,2018-08-26,波尔多,摩纳哥,法甲,2,0.6015854635783123,0.18753391885931847,0.21088061756236917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_门兴格拉德巴赫_勒沃库森,2018-08-26,门兴格拉德巴赫,勒沃库森,德甲,2,0.3928057205061113,0.2930427080861279,0.31415157140776084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_美因茨_斯图加特,2018-08-26,美因茨,斯图加特,德甲,2,0.3732527313586386,0.3291774602669995,0.2975698083743618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_里尔_甘冈,2018-08-26,里尔,甘冈,法甲,2,0.18473075870019592,0.24453805907120313,0.570731182228601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_马德里竞技_巴列卡诺,2018-08-26,马德里竞技,巴列卡诺,西甲,2,0.08255592850952624,0.08841337798048159,0.8290306935099921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_巴利亚多利德_巴塞罗那,2018-08-26,瓦拉多利德,巴塞罗那,西甲,0,0.6969687729378403,0.07502056910781488,0.22801065795434483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_尤文图斯_拉齐奥,2018-08-26,尤文图斯,拉齐奥,意甲,2,0.09691762396360752,0.09100581530490708,0.8120765607314855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_阿拉维斯_皇家贝蒂斯,2018-08-26,阿拉维斯,皇家贝蒂斯,西甲,1,0.5350281451716449,0.2233550158042813,0.24161683902407383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_那不勒斯_AC米兰,2018-08-26,那不勒斯,AC米兰,意甲,2,0.0804089861376905,0.2769228661677482,0.6426681476945613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_利物浦_布赖顿,2018-08-26,利物浦,布赖顿,英超,2,0.06328094347357609,0.08762762424099906,0.8490914322854248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_沃特福德_水晶宫,2018-08-26,沃特福德,水晶宫,英超,2,0.32373701282235984,0.3652322783038805,0.3110307088737597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_富勒姆_伯恩利,2018-08-26,富勒姆,伯恩利,英超,2,0.2415638604984821,0.23700063072529493,0.5214355087762231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26_纽卡斯尔联_切尔西,2018-08-26,纽卡斯尔联,切尔西,英超,0,0.7791172088268007,0.054840128042754024,0.16604266313044527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_马赛_雷恩,2018-08-27,马赛,雷恩,法甲,1,0.11880646390090027,0.1424161638231385,0.7387773722759612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_多特蒙德_莱比锡红牛,2018-08-27,多特蒙德,莱比锡红牛,德甲,2,0.07361354694468936,0.23616327314419755,0.6902231799111131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_西班牙人_巴伦西亚,2018-08-27,西班牙人,巴伦西亚,西甲,2,0.4799646358626126,0.2984960893479323,0.22153927478945498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_塞维利亚_比利亚雷亚尔,2018-08-27,塞维利亚,比利亚雷亚尔,西甲,1,0.0901315822293314,0.2854335884358397,0.6244348293348289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_赫罗纳_皇家马德里,2018-08-27,赫罗纳,皇家马德里,西甲,0,0.7199317831381669,0.08553463163612574,0.19453358522570738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_费拉拉SPAL_帕尔马,2018-08-27,费拉拉SPAL,帕尔马,意甲,2,0.11327062122669684,0.16292497580696955,0.7238044029663336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_乌迪内斯_桑普多利亚,2018-08-27,乌迪内斯,桑普多利亚,意甲,2,0.3783109287887308,0.2997850648531491,0.32190400635812005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_卡利亚里_萨索洛,2018-08-27,卡利亚里,萨索洛,意甲,1,0.3123913633832055,0.39132961109739783,0.29627902551939667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_国际米兰_都灵,2018-08-27,国际米兰,都灵,意甲,1,0.09609182347647476,0.338743003888286,0.5651651726352392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_佛罗伦萨_切沃,2018-08-27,佛罗伦萨,切沃,意甲,2,0.08572654046384343,0.15718241760762333,0.7570910419285333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_弗洛西诺内_博洛尼亚,2018-08-27,弗洛西诺内,博洛尼亚,意甲,1,0.4681934350148916,0.23322795032673874,0.2985786146583697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27_热那亚_恩波利,2018-08-27,热那亚,恩波利,意甲,2,0.20409803603050014,0.20963005573814866,0.5862719082313512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28_曼彻斯特联_托特纳姆热刺,2018-08-28,曼彻斯特联,托特纳姆热刺,英超,0,0.2299890515850257,0.4008943417447988,0.3691166066701756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28_罗马_亚特兰大,2018-08-28,罗马,亚特兰大,意甲,1,0.09753663899437676,0.21061110370182617,0.6918522573037971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28_毕尔巴鄂竞技_韦斯卡,2018-08-28,毕尔巴鄂竞技,韦斯卡,西甲,1,0.09514261556355082,0.29773392848184377,0.6071234559546055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28_莱万特_维戈塞尔塔,2018-08-28,莱万特,维戈塞尔塔,西甲,0,0.2903907791950561,0.32261100662870695,0.386998214176237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01_里昂_尼斯,2018-09-01,里昂,尼斯,法甲,0,0.08405262164376008,0.12625096513601272,0.7896964132202272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01_赫塔费_巴利亚多利德,2018-09-01,赫塔费,瓦拉多利德,西甲,1,0.1345414062401235,0.27443907214288843,0.591019521616988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01_尼姆_巴黎圣日尔曼,2018-09-01,尼姆,巴黎圣日尔曼,法甲,0,0.6963087885883434,0.09652910267393645,0.20716210873772004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01_汉诺威96_多特蒙德,2018-09-01,汉诺威96,多特蒙德,德甲,1,0.730777703848767,0.08463449177443005,0.18458780437680294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01_勒沃库森_沃尔夫斯堡,2018-09-01,勒沃库森,沃尔夫斯堡,德甲,0,0.09840053666642042,0.3072471262677077,0.5943523370658718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01_法兰克福_云达不来梅,2018-09-01,法兰克福,云达不来梅,德甲,0,0.2633404301515738,0.3494043175688893,0.3872552522795369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01_奥格斯堡_门兴格拉德巴赫,2018-09-01,奥格斯堡,门兴格拉德巴赫,德甲,1,0.39406869053429067,0.3246860163897089,0.28124529307600044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
