match_id,date,home_team_name,away_team_name,competition_name,actual_result,BaselinePlatt_away,BaselinePlatt_draw,BaselinePlatt_home,TempScalingon raw_away,TempScalingon raw_draw,TempScalingon raw_home,Mono-Pooledon raw_away,Mono-Pooledon raw_draw,Mono-Pooledon raw_home,Mono-OVRon raw_away,Mono-OVRon raw_draw,Mono-OVRon raw_home,Mono-Pooledon Temp_away,Mono-Pooledon Temp_draw,Mono-Pooledon Temp_home
2018-12-23_毕尔巴鄂竞技_巴利亚多利德,2018-12-23,毕尔巴鄂竞技,瓦拉多利德,西甲,1,0.1300243476734556,0.2641500521558042,0.6058256001707402,0.15291851761491487,0.36399134720395243,0.4830901351811327,0.17209382353265096,0.3401945301682808,0.4877116462990683,0.13007912319461268,0.3115094468970899,0.5584114299082974,0.17965656284342035,0.34947683677107994,0.47086660038549966
2018-12-23_巴伦西亚_韦斯卡,2018-12-23,巴伦西亚,韦斯卡,西甲,2,0.12853589713513225,0.21263910832492433,0.6588249945399434,0.15426307960968216,0.32166373528829534,0.5240731851020226,0.15668768137165567,0.27919881842435224,0.5641135002039922,0.12414897877452942,0.2450941129355226,0.6307569082899479,0.1552162473114176,0.26245898501154913,0.5823247676770333
2018-12-23_莱加内斯_塞维利亚,2018-12-23,莱加内斯,塞维利亚,西甲,1,0.4274233820087642,0.2759241410089853,0.29665247698225045,0.426047321244241,0.3670355799002675,0.2069170988554916,0.39292701806225283,0.35110800646449125,0.25596497547325603,0.39284989101204437,0.301728434631548,0.30542167435640766,0.3992931535493783,0.353154015901409,0.2475528305492128
2018-12-23_斯特拉斯堡_尼斯,2018-12-23,斯特拉斯堡,尼斯,法甲,2,0.2691440646189179,0.3195161249306475,0.4113398104504346,0.2890733483817252,0.40792087334457333,0.30300577827370145,0.31077265094718914,0.37845469810562166,0.31077265094718914,0.2996924923324904,0.2977126300146589,0.40259487765285074,0.3146258889822999,0.3707482220354003,0.3146258889822999
2018-12-23_切沃_国际米兰,2018-12-23,切沃,国际米兰,意甲,1,0.6775622156272084,0.13006529698212943,0.19237248739066215,0.6524271309165729,0.21814837149414743,0.1294244975892796,0.6797959269689665,0.23262675991701348,0.08757731311401999,0.7175030680951275,0.2160270655743142,0.06646986633055822,0.6861309435518061,0.2318567719495773,0.08201228449861656
2018-12-23_帕尔马_博洛尼亚,2018-12-23,帕尔马,博洛尼亚,意甲,1,0.32812750526805473,0.3101431069304832,0.3617293878014621,0.3420115545448093,0.39675663275173817,0.2612318127034525,0.3664318231255683,0.3664318231255683,0.26713635374886346,0.3621941492147052,0.31696306746460173,0.32084278332069305,0.3651743014227957,0.3651743014227957,0.2696513971544085
2018-12-23_加的夫城_曼彻斯特联,2018-12-23,加的夫城,曼彻斯特联,英超,0,0.6501826178970986,0.14590380575251577,0.20391357635038565,0.6156923954054887,0.2407723497725126,0.14353525482199875,0.6307119456197257,0.21801028144565385,0.15127777293462055,0.5883758804293683,0.17714922842254413,0.23447489114808762,0.6306213469546548,0.21309901732534353,0.1562796357200017
2018-12-23_巴塞罗那_维戈塞尔塔,2018-12-23,巴塞罗那,维戈塞尔塔,西甲,2,0.10499778399611193,0.11766978197025323,0.777332434033635,0.12166618748085686,0.20199238545269071,0.6763414270664524,0.08346378346068545,0.2217002192291081,0.6948359973102065,0.08552940073150145,0.16796398762074463,0.7465066116477539,0.06992831524220497,0.2265246106746352,0.7035470740831598
2018-12-23_尤文图斯_罗马,2018-12-23,尤文图斯,罗马,意甲,2,0.13763696412681795,0.20749326147145333,0.6548697744017288,0.16504032831650606,0.3139297271195557,0.5210299445639384,0.1819889995255593,0.2708222087423801,0.5471887917320606,0.16215577354922583,0.22976007564117715,0.608084150809597,0.18979579960586734,0.27561269817093975,0.534591502223193
2018-12-23_法兰克福_拜仁慕尼黑,2018-12-23,法兰克福,拜仁慕尼黑,德甲,0,0.6612440424786387,0.13972248248026872,0.19903347504109262,0.6378979789066775,0.2293866556706943,0.13271536542262827,0.6452596495263972,0.22303880364997833,0.13170154682362453,0.6418465431317791,0.19324826809436374,0.16490518877385707,0.6607650145328853,0.2232851392676517,0.1159498461994629
